Id,Number,Title,Author,CreatedAt,UpdatedAt,ClosedAt,Labels,Body
1184052036,176,Distribute Lume through asdf plugins,x80486,03/28/2022 22:12:02 +00:00,04/02/2022 14:49:38 +00:00,04/02/2022 14:49:38 +00:00,,"`asdf` is a CLI tool that can manage multiple language runtime versions on a per-project basis.

While Lume is quite easy to install, sometimes it's desirable to handle multiple versions. I think it might look very similar to the [asdf-deno](https://github.com/asdf-community/asdf-deno) repository."
1157341152,175,[BUG]: Update URL in CLI,fxrysh,03/02/2022 15:21:37 +00:00,03/02/2022 17:51:59 +00:00,03/02/2022 17:51:58 +00:00,,"As you can see [here](https://i.imgur.com/LWaMYYG.png), all the URL uses [`lumeland.github.io`](https://lumeland.github.io/) as the domain which later redirect to [`lume.land`](https://lume.land/). Instead of using this, maybe change to the [`lume.land`](https://lume.land/) domain instead."
1157046803,174,simulate directories and files by sqlite/table,elycheikhsmail,03/02/2022 11:13:21 +00:00,03/03/2022 10:08:32 +00:00,03/03/2022 10:08:32 +00:00,,"is possible to simulate/replace directories and files by table(sqlite or mysql ...) for lume ?
I study possibility to build CMS like wordpress on top of lume, mysql and deno deploy"
1156997089,173,Build only one or some page,elycheikhsmail,03/02/2022 10:29:17 +00:00,03/04/2022 21:23:35 +00:00,03/04/2022 21:23:35 +00:00,,"Is possible to build only one or some pages ?
something like
lume build post1.njk "
1156992284,172,programaticaly run lume build,elycheikhsmail,03/02/2022 10:25:25 +00:00,03/02/2022 10:43:19 +00:00,03/02/2022 10:43:19 +00:00,,"is possible programaticly to run lume buld
something like
import { lume } from ""....""
lume.build()"
1150743044,171,Add option to chose a default layout. It will be used when no layout data were found on a page,jupegarnica,02/25/2022 18:39:47 +00:00,02/25/2022 20:40:37 +00:00,02/25/2022 20:40:37 +00:00,,
1136897149,170,Prevent overwriting the output files,aiotter,02/14/2022 07:37:08 +00:00,02/16/2022 11:22:41 +00:00,02/16/2022 11:21:34 +00:00,,"Imagine you accidentally create two tags `blog` and `Blog`, and let Lume generate `_site/tags/blog/index.html` and `_site/tags/Blog/index.html` respectively (this is exactly what I did).
Case-insensitive filesystems regard those two files as the same, allowing Lume to overwrite one with the other.

This PR warns user that there already exist a generated file."
1125181144,169,Export hljs object,imjamesb,02/06/2022 11:47:19 +00:00,02/08/2022 17:30:26 +00:00,02/08/2022 17:30:19 +00:00,,"Ability to register languages is missing without it. Workaround is to import the dependency manually, but urgh.."
1124819330,168,`Engine.render()` and `Engine.renderSync()` take generator as its first argument,aiotter,02/05/2022 03:44:35 +00:00,02/13/2022 13:03:52 +00:00,02/13/2022 13:03:52 +00:00,,"When `Page` is a generator, `Engine.render()` and `Engine.renderSync()` take generator as its first argument, and returns generator which yields `Data`.
I don't feel this intuitive. They would better to take an iterated content and data as its argument, and returns `string`.

Also, `Engine.render()` can return generator, on the other hand, `Engine.renderSync()` cannot. I don't think the typing here is correct."
1118587370,167,CI build fails with JS import error,johanbrook,01/30/2022 15:48:32 +00:00,01/31/2022 07:55:18 +00:00,01/31/2022 07:55:18 +00:00,,"I'm running my site build-and-deploy in CI as a GitHub Action. It has worked flawlessly with lume up until today, where I got two of these errors. The weird part is that it ""fixed itself"" after I pushed another commit, but then it reappeared.

I haven't ever encountered this locally when building or serving with `lume`.

**[Direct link to failed run](https://github.com/johanbrook/johanbrook.com/runs/4997498931?check_suite_focus=true).**

The log:

```
Run deno run -A https://deno.land/x/lume@v1.4.3/ci.ts --location=https://johan.im --quiet
Download https://deno.land/x/lume@v1.4.3/ci.ts
Download https://deno.land/x/lume@v1.4.3/core/errors.ts
Download https://deno.land/x/lume@v1.4.3/deps/base64.ts
Download https://deno.land/x/lume@v1.4.3/deps/colors.ts
Download https://deno.land/x/lume@v1.4.3/deps/flags.ts
Download https://deno.land/x/lume@v1.4.3/deps/path.ts
Download https://deno.land/std@0.121.0/encoding/base64.ts
Download https://deno.land/std@0.121.0/path/mod.ts
Download https://deno.land/std@0.121.0/flags/mod.ts
Download https://deno.land/std@0.121.0/fmt/colors.ts
Download https://deno.land/x/lume@v1.4.3/core.ts
Download https://deno.land/std@0.121.0/_util/assert.ts
Download https://deno.land/std@0.121.0/_util/os.ts
Download https://deno.land/std@0.121.0/path/_interface.ts
Download https://deno.land/std@0.121.0/path/common.ts
Download https://deno.land/std@0.121.0/path/glob.ts
Download https://deno.land/std@0.121.0/path/posix.ts
Download https://deno.land/std@0.121.0/path/separator.ts
Download https://deno.land/std@0.121.0/path/win32.ts
Download https://deno.land/x/lume@v1.4.3/core/asset_loader.ts
Download https://deno.land/x/lume@v1.4.3/core/component_loader.ts
Download https://deno.land/x/lume@v1.4.3/core/data_loader.ts
Download https://deno.land/x/lume@v1.4.3/core/engines.ts
Download https://deno.land/x/lume@v1.4.3/core/events.ts
Download https://deno.land/x/lume@v1.4.3/core/filesystem.ts
Download https://deno.land/x/lume@v1.4.3/core/includes_loader.ts
Download https://deno.land/x/lume@v1.4.3/core/logger.ts
Download https://deno.land/x/lume@v1.4.3/core/page_loader.ts
Download https://deno.land/x/lume@v1.4.3/core/processors.ts
Download https://deno.land/x/lume@v1.4.3/core/reader.ts
Download https://deno.land/x/lume@v1.4.3/core/renderer.ts
Download https://deno.land/x/lume@v1.4.3/core/scopes.ts
Download https://deno.land/x/lume@v1.4.3/core/scripts.ts
Download https://deno.land/x/lume@v1.4.3/core/site.ts
Download https://deno.land/x/lume@v1.4.3/core/source.ts
Download https://deno.land/x/lume@v1.4.3/core/writer.ts
Download https://deno.land/std@0.121.0/path/_constants.ts
Download https://deno.land/std@0.121.0/path/_util.ts
Download https://deno.land/x/lume@v1.4.3/deps/fs.ts
Download https://deno.land/x/lume@v1.4.3/deps/fs_copy.ts
Download https://deno.land/x/lume@v1.4.3/core/utils.ts
Download https://deno.land/x/lume@v1.4.3/core/extensions.ts
Download https://deno.land/x/lume@v1.4.3/core/components.ts
Download https://deno.land/x/lume@v1.4.3/core/loaders/text.ts
Download https://deno.land/x/lume@v1.4.3/core/static_files.ts
Download https://deno.land/std@0.121.0/fs/mod.ts
Download https://deno.land/x/lume@v1.4.3/deps/dom.ts
Download https://deno.land/std@0.121.0/fs/empty_dir.ts
Download https://deno.land/std@0.121.0/fs/ensure_dir.ts
Download https://deno.land/std@0.121.0/fs/ensure_file.ts
Download https://deno.land/std@0.121.0/fs/ensure_link.ts
Download https://deno.land/std@0.121.0/fs/ensure_symlink.ts
Download https://deno.land/std@0.121.0/fs/eol.ts
Download https://deno.land/std@0.121.0/fs/exists.ts
Download https://deno.land/std@0.121.0/fs/expand_glob.ts
Download https://deno.land/std@0.121.0/fs/move.ts
Download https://deno.land/std@0.121.0/fs/walk.ts
Download https://deno.land/x/lume@v1.4.3/core/loaders/yaml.ts
Download https://deno.land/std@0.121.0/fs/_util.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/deno-dom-wasm.ts
Download https://deno.land/x/lume@v1.4.3/deps/yaml.ts
Download https://deno.land/std@0.121.0/encoding/yaml.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/build/deno-wasm/deno-wasm.js
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/api.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/parser.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/deserialize.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/dom/document.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/dom/dom-parser.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/dom/element.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/dom/html-collection.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/dom/node-list.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/dom/node.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/constructor-lock.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/dom/nwsapi-types.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/parse.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/schema.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/schema/mod.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/stringify.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/error.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/utils.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/dumper/dumper.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/dumper/dumper_state.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/schema/core.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/schema/default.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/schema/extended.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/schema/failsafe.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/schema/json.ts
Download https://deno.land/x/deno_dom@v0.1.21-alpha/src/dom/nwsapi.js
Download https://deno.land/std@0.121.0/encoding/_yaml/state.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/mod.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/mark.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/loader/loader.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/loader/loader_state.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/binary.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/bool.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/float.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/function.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/int.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/map.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/merge.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/nil.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/omap.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/pairs.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/regexp.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/seq.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/set.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/str.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/timestamp.ts
Download https://deno.land/std@0.121.0/encoding/_yaml/type/undefined.ts
Download https://deno.land/std@0.121.0/io/buffer.ts
Download https://deno.land/std@0.121.0/bytes/bytes_list.ts
Download https://deno.land/std@0.121.0/bytes/mod.ts
Download https://deno.land/std@0.121.0/io/types.d.ts
Download https://deno.land/std@0.121.0/bytes/equals.ts
Check https://deno.land/x/lume@v1.4.3/ci.ts
Loading config file /home/runner/work/johanbrook.com/johanbrook.com/_config.ts

Warning Implicitly using latest version (0.123.0) for https://deno.land/std/encoding/base64.ts

TypeError: Expected a JavaScript or TypeScript module, but identified a Unknown module. Importing these types of modules is currently not supported.
  Specifier: https://jspm.dev/npm:@jspm/core@2/nodelibs/process
    at https://jspm.dev/browserslist@4.16.6:7:8
    at (https://jspm.dev/browserslist@4.16.6:7:8)
    at async createSite (https://deno.land/x/lume@v1.4.3/cli/utils.ts:66:17)
    at async Command.build [as fn] (https://deno.land/x/lume@v1.4.3/cli/build.ts:26:16)
    at async Command.execute (https://deno.land/x/cliffy@v0.20.1/command/command.ts:1014:7)
    at async Command.parse (https://deno.land/x/cliffy@v0.20.1/command/command.ts:928:16)
    at async (https://deno.land/x/lume@v1.4.3/cli.ts:152:5)
Error: Process completed with exit code 1.
```

Let me know if this seems like it's something in my own code."
1111856823,166,Merge pageLoader and assetsLoader into resourceLoader,oscarotero,01/23/2022 12:25:40 +00:00,01/24/2022 22:45:18 +00:00,01/24/2022 22:45:05 +00:00,,Related to #165
1111603137,165,Fix: Assets cannot be rendered with chained extension,aiotter,01/22/2022 15:46:39 +00:00,01/24/2022 22:46:44 +00:00,01/24/2022 22:46:44 +00:00,,"## Describe the bug
You cannot get ""hydration.client.tsx"" rendered with a `_config.ts` below.
```ts
site.loadPages(["".tsx""], moduleLoader, tsxEngine)
  .loadAssets(["".client.tsx""], clientSideScriptLoader)
  .process(["".client.tsx""], (page) => page.dest.ext = "".js"")
```

## Background
The problem on code which directory causes the bug is that pages are always preferred over assets.
https://github.com/lumeland/lume/blob/f02e6832db31cc55f6da96fcab39213e50c17411/core/source.ts#L212-L213

1d67763c198972c202aed359f1f21e9f0f076aca fixes this, however, another problem occurrs.
In the current implementation, `Site.renderer.renderPages()` renders everything with `Site.renderer.engines.render()`. So when you have a matching extension in the engines, the file will be rendered by the corresponding engine even if the file is actually an asset, not a page.
https://github.com/lumeland/lume/blob/f02e6832db31cc55f6da96fcab39213e50c17411/core/renderer.ts#L88-L97 

To prevent this, we have to use `if` clause not to execute `engines.render()`for assets. However, we have no knowledge about the file in problem is an asset or a page on the context of `Site.renderer`.
So I implemented `Site.assets` array to store assets separately from `Site.pages`. To make it more natural, I also implemented a new class `Asset`, which is an analogue of `Page`."
1108143579,164,Default map should be always preferred over import map given by user,aiotter,01/19/2022 14:07:35 +00:00,02/02/2022 16:47:55 +00:00,02/02/2022 16:47:55 +00:00,,"https://github.com/lumeland/lume/blob/89a7954854367531c3b7fbcafff3d60ff695cfd6/ci.ts#L88

Shouldn't this be opposite?
`{ ...resolvedMap.imports, ...map.imports }` seems better.

I spent 2-3 hours resolving the following error, and that was because of mismatch between the import map I specified (lume==1.4.2) and the real Lume version(lume==1.4.3).
```
TypeError: Cannot redefine property: Symbol(Symbol.hasInstance)
    at (https://deno.land/x/deno_dom@v0.1.20-alpha/src/api.ts:58:8)
```

I set Lume url on my import map just for LSP.
On the real situation of building the site, the lume version specified through import map is better to be same as the running lume."
1107950396,163,Referring to `page.document` breaks non-HTML file,aiotter,01/19/2022 10:53:33 +00:00,01/19/2022 14:45:29 +00:00,01/19/2022 14:45:28 +00:00,,"This is a quick bug report.

# Reproduction procedure
1. Create `_config.ts` as:
```ts
import lume from ""lume/mod.ts"";

const site = lume();
site.loadAssets(["".css""]);
site.addEventListener(
  ""afterRender"",
  () => site.pages.forEach((page) => page.document),
);

export default site;
```

2. Create `test.css` as:
```css
h1 {color: red}
```

3. Execute `lume` to get `_site/test.css` as:
```css
<!DOCTYPE html>
<html><head></head><body>h1 {color: red}
</body></html>
```"
1097932910,162,"fix: Fails to load import map with module URL starting with ""./""",aiotter,01/10/2022 13:57:52 +00:00,01/12/2022 10:16:08 +00:00,01/12/2022 10:15:19 +00:00,,"Lume fails to parse import map like following:
```js
{
  ""imports"": {
    ""/"": ""./""
}

// Import map diagnostics:
//   - Invalid address ""./"" for the specifier key ""/"".
```

This is because Lume parses the given import map and convert it to data URI scheme.
Data URI scheme has no base URL, so parsing this specifier [fails](https://wicg.github.io/import-maps/#parse-a-url-like-import-specifier).

https://github.com/lumeland/lume/blob/5f0d950bcf20458e431f05ed84762a12d8b6548f/ci.ts#L45-L70

On deno environment, module URL which starts with ""./"" should be resolved to the import map's URL.
https://deno.land/manual/linking_to_external_code/import_maps

This PR fixes this issue by resolving those relative paths into file URI schemes."
1097682474,161,`page.data.url` disappears when `page.addData` is called,aiotter,01/10/2022 10:04:07 +00:00,01/30/2022 11:39:07 +00:00,01/29/2022 18:00:47 +00:00,,"# Description of the bug
When you set processor or preprocessor to call `page.addData`, `page.data.url` will be lost.

# Reproduction procedure
1. Create `index.md` at the root directory of the project.
2. Create `_config.ts` as following:

```ts
import lume from ""lume/mod.ts"";
import { Page, Site } from ""lume/core.ts"";

const site = lume();

site.use((site: Site) => site.process(["".html""], (page: Page) => page.addData({ foo: ""bar"" })));
// OR: site.use((site: Site) => site.preprocess(["".html""], (page: Page) => page.addData({ foo: ""bar"" })));

site.use((site: Site) => site.addEventListener(""afterBuild"", () => site.pages.forEach((page) => console.log(page.data))));

export default site;
```

3. You'll get the following result:
```js
{ tags: [], content: ""index\n"", date: 2022-01-10T09:35:35.019Z, foo: ""bar"" }
```

Commenting out the processor registration, or passing a function with no side effect as a processor will create the desired output:
```js
{ tags: [], content: ""index\n"", date: 2022-01-10T09:35:35.019Z, url: ""/"" }
```"
1097294791,160,"HTML <template> contents are cleared when using ""some"" plugins",johanbrook,01/09/2022 20:27:09 +00:00,04/15/2022 09:09:30 +00:00,04/15/2022 09:09:30 +00:00,,"## The bug

When using a HTML `<template>` element in lume, its contents are cleared when building with a special configuration of plugins.

## Demo

### Project setup

**src/index.njk**
```html
<!doctype html>
<html lang=""en"">
    <head>
        <title>lume</title>
        <meta charset=""utf-8"">
    </head>
    <body>
	<template>
            <h1>Hey</h1>
        </template>
    </body>
</html>
```

**_config.ts**
```ts
import lume from ""lume/mod.ts"";
import basePath from ""lume/plugins/base_path.ts"";
import url from ""lume/plugins/url.ts"";

const site = lume({
  src: ""src"",
  dest: ""build"",
});

site
  // Use some random plugins here
  .use(basePath())
  .use(url());

export default site;
```

### Test run

```bash
lume && cat build/index.html
```

### Expected

```
🔥 /index.html /index.njk

🍾 Site built into build
<!doctype html>
<html lang=""en"">
    <head>
        <title>lume</title>
        <meta charset=""utf-8"">
    </head>
    <body>
	    <template>
            <h1>Hey</h1>
        </template>
    </body>
</html>
```

### Actual

```
🔥 /index.html /index.njk

🍾 Site built into build
<!DOCTYPE html>
<html lang=""en""><head>
        <title>lume</title>
        <meta charset=""utf-8"">
    </head>
    <body>
	    <template></template>
    

</body></html>
```

### Culprits

In `_config.ts` above, comment out the line `.use(basePath())` and the build will work as expected. Replacing `basePath` with the `inline` plugin will also cause the bug. Not the `date` plugin, however.

## Versions

```bash
$ lume --version
v1.4.2
$ deno --version
deno 1.17.1 (release, x86_64-apple-darwin)
v8 9.7.106.15
typescript 4.5.2
```

***

I thought I was going mad while developing my code, since my `<template>` elements kept going empty on build, whereas they worked all over the rest of the internet 😄😄😄 "
1096054353,159,fix: import maps does not work on local files,aiotter,01/07/2022 07:19:25 +00:00,01/09/2022 12:38:19 +00:00,01/09/2022 12:38:06 +00:00,,"When you specify a local file as an import map, Lume raises an error even when the specified file is a valid import map.
```
$ lume --serve -- --import-map=./import_map.json
Error: Unable to load the import map file
- mapFile: ./import_map.json
    at getImportMap (https://deno.land/x/lume@v1.4.1/ci.ts:53:13)
    at async getArgs (https://deno.land/x/lume@v1.4.1/ci.ts:95:33)
    at async main (https://deno.land/x/lume@v1.4.1/ci.ts:103:32)
    at async (https://deno.land/x/lume@v1.4.1/cli.ts:150:5)

Caused by TypeError: Invalid URL
    at Object.opSync (deno:core/01_core.js:149:12)
    at opUrlParse (deno:ext/url/00_url.js:47:27)
    at new URL (deno:ext/url/00_url.js:320:20)
    at new Request (deno:ext/fetch/23_request.js:241:27)
    at (deno:ext/fetch/26_fetch.js:396:29)
    at fetch (deno:ext/fetch/26_fetch.js:392:12)
    at getImportMap (https://deno.land/x/lume@v1.4.1/ci.ts:48:33)
    at getArgs (https://deno.land/x/lume@v1.4.1/ci.ts:95:39)
    at main (https://deno.land/x/lume@v1.4.1/ci.ts:103:38)
```

This PR resolves this."
1091279770,158,Clear duplicate extensions,fserb,12/30/2021 19:53:47 +00:00,12/30/2021 20:17:15 +00:00,12/30/2021 20:15:31 +00:00,,Dealing with #157.
1091221046,157,How to replace a default engine?,fserb,12/30/2021 17:18:42 +00:00,12/31/2021 13:04:37 +00:00,12/31/2021 13:04:36 +00:00,,"I have a plugin with:

```js
site.loadPages(["".md""], textLoader, new MyEngine());
```

With the new code this breaks, because `Engines.engine` ends up like:

```js
Extensions {
  default: undefined,
  entries: [
    [ "".tmpl.ts"", ModuleEngine { helpers: [Object] } ],
    [ "".tmpl.js"", ModuleEngine { helpers: [Object] } ],
    [ "".md"", MarkdownEngine { engine: [Object] } ],
    [
      "".njk"",
      NunjucksEngine { env: [Object], cache: [Map], ... }
    ],
    [ "".md"", MyEngine {} ]
  ]
```

and `Engines.engine.search()` returns the first entry. `Extensions` doesn't seem to worry about duplicates. Ideas?


 
"
1090841598,156,Nunjuck's options stopped working,fserb,12/30/2021 02:46:58 +00:00,12/30/2021 15:43:50 +00:00,12/30/2021 15:40:44 +00:00,,"I have a:
```js
site.use(nunjucks({
  options: {
    autoescape: false,
  },
  plugins: {
  // some plugins.
  }
}));
```

With the `HEAD` version of Lume, the `autoescape` (which, btw, I think should be the default for Lume, but not the point) doesn't get used anymore.

I'm not sure what the issue here is:

1. Is this the proper way to pass options to a default plugin? I see that nunjuck ends up being initialized twice (one for the default and one from my `site.use()`.

2. On the 2nd call, I see that `options.options` has the proper `autoescape` value, but that is not doing what it used to do (i.e., disable autoescape). If I manually switch my templates to include `{{ content | safe }}`, then it works fine... I thought it could be a nunjuck's problem, but I don't see a version bump anywhere.

help?

[]s
F.
"
1088741092,155,WebSocket error when lume --serve,johanbrook,12/26/2021 10:18:11 +00:00,12/26/2021 13:11:28 +00:00,12/26/2021 13:10:06 +00:00,bug,"Just dropping this here so that it's tracked:

I'm getting a WebSockets error when running

```bash
lume --serve
```

First the site builds fine, then the server starts. When I visit any page or reload the existing one, this is logged in the lume terminal:

<details>
<summary>Log</summary>
<pre>
200 /
Socket errored ErrorEvent {
  bubbles: false,
  cancelable: false,
  composed: false,
  currentTarget: WebSocket {
    [Symbol(""[[webidl.brand]]"")]: Symbol(""[[webidl.brand]]""),
    [Symbol()]: {
      assignedSlot: false,
      hasActivationBehavior: false,
      host: null,
      listeners: { open: [Array], close: [Array], error: [Array] },
      mode: """"
    },
    [Symbol(""[[server]]"")]: true,
    [Symbol(eventHandlers)]: Map {
      ""open"" => [Function: wrappedHandler] [Object],
      ""close"" => [Function: wrappedHandler] [Object],
      ""error"" => [Function: wrappedHandler] [Object]
    },
    [Symbol(""[[rid]]"")]: 892,
    [Symbol(""[[protocol]]"")]: null,
    [Symbol(""[[readyState]]"")]: 3
  },
  defaultPrevented: false,
  eventPhase: 2,
  srcElement: null,
  target: WebSocket {
    [Symbol(""[[webidl.brand]]"")]: Symbol(""[[webidl.brand]]""),
    [Symbol()]: {
      assignedSlot: false,
      hasActivationBehavior: false,
      host: null,
      listeners: { open: [Array], close: [Array], error: [Array] },
      mode: """"
    },
    [Symbol(""[[server]]"")]: true,
    [Symbol(eventHandlers)]: Map {
      ""open"" => [Function: wrappedHandler] [Object],
      ""close"" => [Function: wrappedHandler] [Object],
      ""error"" => [Function: wrappedHandler] [Object]
    },
    [Symbol(""[[rid]]"")]: 892,
    [Symbol(""[[protocol]]"")]: null,
    [Symbol(""[[readyState]]"")]: 3
  },
  returnValue: true,
  timeStamp: 1640513418825,
  type: ""error"",
  message: ""WebSocket protocol error: Connection reset without closing handshake"",
  filename: """",
  lineno: 0,
  colno: 0,
  error: null
}
</pre>
</details>

The browser console logs:

```
Lume live reloading is ready. Listening for changes...
```

To clarify further, the auto reload of the site doesn't work due to this.

Details:
- Safari 14.1.2
- Lume 1.3.1
- deno 1.16.4 (release, x86_64-apple-darwin)
- v8 9.7.106.15
- typescript 4.4.2"
1088450679,153,Support React?,audrow,12/24/2021 16:45:59 +00:00,12/24/2021 21:43:04 +00:00,12/24/2021 21:43:04 +00:00,,"Hey, Lume looks great. Is there a good way to use React with Lume? If not, can a plugin be added to use React? Not being able to use React is the main reason that I'm looking at other options for making a static site. I understand if that's not in the design goals of Lume."
1085380741,152,"""includeFile"" of the eta plugin is not working properly.",otowa23,12/21/2021 02:50:27 +00:00,12/22/2021 02:06:17 +00:00,12/22/2021 02:06:17 +00:00,,"If I use the eta plugin and use ""includeFile"", it does not expand properly and returns [object Promise].
I think it's a synchronous/asynchronous problem, but my skills are poor and I have no idea where to fix it."
1082667587,151,"Feature request: a ""verbose"" mode when running CLI commands",johanbrook,12/16/2021 21:43:00 +00:00,12/25/2021 20:41:55 +00:00,12/25/2021 20:41:55 +00:00,,"Hi! Thanks for a great site generator! Solid work on docs and general quality of the tool 👏 

I'm in the process of moving from 11ty. I ran into this when running `lume`:

```
$ lume
ReferenceError: module is not defined
```

I'm sure that error stems from somewhere in my site, but it'd be good with some pointer (stacktrace or similar) to where I should start looking. I eventually figured this out (I had legacy `module.exports` in a `_data` JS file), but I guess I was lucky.

I'm running Lume v1.3.1.

Thanks!
"
1074852884,150,Add option to configure helper name for date plugin,tobiasschmidt89,12/08/2021 21:36:38 +00:00,12/09/2021 10:20:03 +00:00,12/09/2021 10:19:54 +00:00,,"- Make date filter configurable via plugin option.
- Add test to check that date helper can be accessed with custom name."
1070981492,149,Add option to configure filter names for url plugin,tobiasschmidt89,12/03/2021 21:27:07 +00:00,12/04/2021 17:49:25 +00:00,12/04/2021 17:49:25 +00:00,,"- Update url plugin to accept an option to configure `url` and `htmlUrl` filter names.
- Implement tests for default filter names and configured filter names including two test pages.
- I am unsure about the name for the options as no other plugin has two filter names. Other plugins could therefore use `name` as the property. I propose to use `options.names.filterDefaultName` as the pattern in this case. e.g. `options.names.url`"
1056612799,148,Official Docker image,x80486,11/17/2021 20:41:05 +00:00,11/18/2021 13:57:37 +00:00,11/18/2021 13:57:37 +00:00,,"Lume should provide its own Docker image, based on the **tested and supported** Deno version.

Not sure if it only makes sense to have one with `lume@vX.Y.C/ci.ts` installed, and/or also another one with the (usual) Lume installation."
1055022252,147,Allow passing sourceMap options to PostCSS,fserb,11/16/2021 15:35:21 +00:00,11/17/2021 13:59:40 +00:00,11/17/2021 12:11:20 +00:00,,"PostCSS accepts `boolean | SourceMapOptions` as `options.map`.
This slightly changes the default behavior, as ""map: true"" will default to inline.

We can change it to `options.sourceMap === true ? {inline: false} : options.sourceMap`, but I'm not sure is worth keeping the extra weirdness. WDYT?"
1053686634,146,Add .editorconfig,borjapazr,11/15/2021 13:47:56 +00:00,11/15/2021 15:10:52 +00:00,11/15/2021 14:22:57 +00:00,,"Hello @oscarotero! 👋 Nice to greet you in these lands! 😊

I open this PR in case you are interested in adding a [`.editorconfig`](https://editorconfig.org) file to standardize the code style and have it as a source of true.

If you think it's a good idea, just merge the PR and, if you are not convinced, feel free to reject it 🔥

Thanks!"
1052992759,145,Revert to DOM wasm,fserb,11/14/2021 17:19:09 +00:00,11/17/2021 13:59:42 +00:00,11/14/2021 17:56:34 +00:00,,"this breaks completely on M1. I'm reporting upstream, but can we leave as is for now?"
1052521647,144,lume dosen't serve static files,argxentakato,11/13/2021 02:25:59 +00:00,11/13/2021 13:51:46 +00:00,11/13/2021 13:51:46 +00:00,,"The local server that can be started with `lume --serve` is apparently not serving static files correctly and is not responding.

The built data appears to be normal."
1047840309,143,Triggering update from beforeUpdate,fserb,11/08/2021 19:30:32 +00:00,11/14/2021 17:53:24 +00:00,11/08/2021 21:33:29 +00:00,,"I have some js that I bundle with esbuild. Writing a plugin for it, I ended up with something like:

```js
const built = new Set();
site.loadAssets(["".js""], async filename => {
  built.add(path.relative(site.src(), filename));
  // call esbuild on file
  return {content: esbuildOutput.content };
});
```
I make sure that all the dependencies are in an ignored dir, and everything works fine.

Now I want to update the main bundle when one of the deps change. I did something like:

```js
site.addEventListener(""beforeUpdate"", async ev => {
  for (const filename of ev.files) {
    if (!filename.endsWith("".js"")) continue;
    if (built.has(filename)) continue;

    await site.update(built);
    return;
  }
});
```

This ""works"", except that this triggers the whole update cycle twice (including all `afterUpdate` events). If instead of doing this, I simply add the files to `ev.files`, it doesn't work because the `beforeUpdate` of `core/source` doesn't get called on the new files.

So now I'm stuck: there's no way to restart or cancel the current update, and no way to ask source to clean the cache just for this file. What would be a good idea here?






"
1046791935,142,Update utils.ts,fserb,11/07/2021 16:35:16 +00:00,11/17/2021 13:59:43 +00:00,11/07/2021 19:12:08 +00:00,,
